,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC
4222,2016-06-24,23-24,99.31,50.52,54.04,0.000114451578,0.000154161948,0.000182473723,43.22,41.29,43.43,3.69,3.52,3.7,0.03,0.03,0.03,0.13,0.13,0.13,2.5,2.39,2.52,5.71,0.95,1.35,44.03,2.22,2.88
4223,2016-06-25,00-01,104.09,55.25,58.89,9.2876337e-05,0.00014337448,0.000161568011,47.56,45.54,47.79,4.2,4.02,4.22,0.03,0.03,0.03,0.13,0.13,0.13,2.48,2.38,2.49,5.66,0.94,1.33,44.03,2.22,2.88
4224,2016-06-25,01-02,99.37,50.88,48.07,7.7778319e-05,0.000134449801,0.000165774904,42.66,40.92,39.83,4.49,4.31,4.19,0.03,0.03,0.03,0.13,0.13,0.12,2.45,2.35,2.29,5.59,0.93,0.73,44.03,2.22,0.89
4225,2016-06-25,02-03,97.91,49.59,46.88,6.8020507e-05,0.000127488016,0.000164942186,40.96,39.35,38.36,4.8,4.61,4.49,0.03,0.03,0.03,0.13,0.12,0.12,2.43,2.33,2.27,5.54,0.92,0.72,44.03,2.22,0.89
4226,2016-06-25,03-04,100.35,52.08,49.31,6.2635266e-05,0.000124509126,0.000158518749,43.17,41.57,40.52,5.08,4.9,4.77,0.03,0.03,0.03,0.13,0.12,0.12,2.41,2.32,2.26,5.5,0.92,0.72,44.03,2.22,0.89
4227,2016-06-25,04-05,98.41,50.32,47.71,6.0259725e-05,0.000122442307,0.000153616129,41.05,39.59,38.68,5.34,5.15,5.03,0.03,0.03,0.03,0.13,0.12,0.12,2.39,2.3,2.25,5.44,0.91,0.71,44.03,2.22,0.89
4228,2016-06-25,05-06,95.15,47.32,44.81,5.9783415e-05,0.000121055163,0.000152332779,37.49,36.23,35.43,5.72,5.53,5.41,0.03,0.03,0.03,0.13,0.12,0.12,2.36,2.29,2.24,5.39,0.91,0.71,44.03,2.22,0.89
4229,2016-06-25,06-07,95.11,47.68,45.31,6.1666231e-05,9.3368447e-05,0.000110322604,38.15,37.11,36.4,5.22,5.08,4.98,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.24,2.2,5.26,0.89,0.7,44.03,2.22,0.89
4230,2016-06-25,07-08,94.36,47.27,49.41,6.7186088e-05,4.7201975e-05,3.9219572e-05,37.42,36.57,37.52,5.38,5.26,5.4,0.03,0.03,0.03,0.12,0.12,0.12,2.25,2.2,2.26,5.13,0.87,1.21,44.03,2.22,2.88
4231,2016-06-25,08-09,97.74,50.25,52.72,8.2649282e-05,5.2538514e-05,3.8685773e-05,41.03,39.91,41.14,5.0,4.86,5.01,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.23,2.3,5.24,0.89,1.23,44.03,2.22,2.88
4232,2016-06-25,09-10,96.4,49.28,51.48,0.000103076627,6.109215e-05,4.0242108e-05,41.11,40.18,41.22,3.76,3.68,3.77,0.03,0.03,0.03,0.12,0.12,0.12,2.24,2.19,2.25,5.11,0.87,1.2,44.03,2.22,2.88
4233,2016-06-25,10-11,97.01,50.09,52.09,0.000118645683,6.6213846e-05,4.7393319e-05,42.58,41.76,42.66,3.0,2.94,3.01,0.03,0.03,0.03,0.12,0.12,0.12,2.21,2.17,2.21,5.04,0.86,1.18,44.03,2.22,2.88
4234,2016-06-25,11-12,96.47,49.13,51.48,0.000124458192,6.5248639e-05,4.8438456e-05,41.56,40.49,41.67,3.27,3.19,3.28,0.03,0.03,0.03,0.12,0.12,0.12,2.27,2.21,2.28,5.19,0.88,1.22,44.03,2.22,2.88
4235,2016-06-25,12-13,97.45,50.02,52.44,0.000128610986,6.413844e-05,4.5664838e-05,42.98,41.83,43.09,2.79,2.72,2.8,0.03,0.03,0.03,0.12,0.12,0.12,2.29,2.22,2.29,5.21,0.88,1.23,44.03,2.22,2.88
4236,2016-06-25,13-14,101.42,119.97,119.97,0.000133230333,6.3896201e-05,4.4201086e-05,47.08,47.41,47.41,2.55,2.57,2.57,0.03,0.03,0.03,0.12,0.13,0.13,2.32,2.34,2.34,5.29,5.49,5.49,44.03,62.01,62.01
4237,2016-06-25,14-15,102.8,121.59,121.59,0.000128329902,6.2969728e-05,4.7496252e-05,47.77,48.28,48.28,2.75,2.78,2.78,0.03,0.03,0.03,0.13,0.13,0.13,2.47,2.49,2.49,5.63,5.86,5.86,44.03,62.01,62.01
4238,2016-06-25,15-16,96.73,115.37,115.37,0.000117484749,5.768119e-05,4.3594024e-05,40.74,41.12,41.12,3.82,3.86,3.86,0.03,0.03,0.03,0.13,0.13,0.13,2.43,2.45,2.45,5.55,5.77,5.77,44.03,62.01,62.01
4239,2016-06-25,16-17,91.48,110.07,110.07,0.000110425031,5.451549e-05,3.8819077e-05,34.97,35.3,35.3,4.39,4.43,4.43,0.03,0.03,0.03,0.13,0.13,0.13,2.42,2.44,2.44,5.51,5.73,5.73,44.03,62.01,62.01
4240,2016-06-25,17-18,90.21,108.72,108.72,0.000108580519,5.4444053e-05,3.7733193e-05,33.8,34.06,34.06,4.53,4.57,4.57,0.03,0.03,0.03,0.13,0.13,0.13,2.35,2.36,2.36,5.35,5.56,5.56,44.03,62.01,62.01
4241,2016-06-25,18-19,90.79,109.26,109.26,0.000109338195,5.4942081e-05,3.7698231e-05,33.72,33.95,33.95,5.26,5.3,5.3,0.03,0.03,0.03,0.12,0.13,0.13,2.33,2.34,2.34,5.31,5.51,5.51,44.03,62.01,62.01
4242,2016-06-25,19-20,90.98,109.46,109.46,0.000111220004,5.5853425e-05,3.877061e-05,34.01,34.25,34.25,5.16,5.19,5.19,0.03,0.03,0.03,0.12,0.13,0.13,2.33,2.34,2.34,5.31,5.51,5.51,44.03,62.01,62.01
4243,2016-06-25,20-21,97.25,115.85,115.85,0.000114178058,5.8047455e-05,4.4905089e-05,40.74,41.09,41.09,4.56,4.6,4.6,0.03,0.03,0.03,0.13,0.13,0.13,2.37,2.39,2.39,5.4,5.61,5.61,44.03,62.01,62.01
4244,2016-06-25,21-22,100.25,118.92,118.92,0.000122209418,8.5308041e-05,6.4685129e-05,43.85,44.25,44.25,4.33,4.37,4.37,0.03,0.03,0.03,0.13,0.13,0.13,2.41,2.43,2.43,5.49,5.71,5.71,44.03,62.01,62.01
4245,2016-06-25,22-23,101.02,119.75,119.75,0.000124209814,0.000145207666,0.000219584189,44.5,44.95,44.95,4.28,4.32,4.32,0.03,0.03,0.03,0.13,0.13,0.13,2.45,2.48,2.48,5.6,5.83,5.83,44.03,62.01,62.01
4246,2016-06-25,23-24,94.87,46.24,49.57,0.00011046368,0.000150766653,0.000178545059,36.42,34.77,36.59,6.02,5.75,6.05,0.03,0.03,0.03,0.13,0.13,0.14,2.51,2.4,2.52,5.73,0.95,1.35,44.03,2.22,2.88
4247,2016-06-26,00-01,91.9,43.54,46.63,9.2450902e-05,0.000142638632,0.000159057708,31.91,30.53,32.06,7.66,7.32,7.69,0.03,0.03,0.03,0.13,0.13,0.13,2.48,2.38,2.49,5.66,0.94,1.34,44.03,2.22,2.88
4248,2016-06-26,01-02,89.12,41.05,38.5,7.8166544e-05,0.000134092202,0.00015972969,29.09,27.91,27.16,7.81,7.49,7.29,0.03,0.03,0.03,0.13,0.13,0.12,2.45,2.35,2.29,5.59,0.93,0.73,44.03,2.22,0.89
4249,2016-06-26,02-03,88.32,40.23,37.67,6.8084407e-05,0.000126838809,0.00015376313,27.84,26.69,25.96,8.21,7.87,7.66,0.03,0.03,0.03,0.13,0.13,0.12,2.46,2.36,2.3,5.62,0.94,0.73,44.03,2.22,0.89
4250,2016-06-26,03-04,87.87,39.89,37.4,6.2675881e-05,0.000123693892,0.000150022969,27.12,26.03,25.36,8.56,8.22,8.0,0.03,0.03,0.03,0.13,0.13,0.12,2.44,2.34,2.28,5.57,0.93,0.72,44.03,2.22,0.89
4251,2016-06-26,04-05,85.19,37.45,35.08,5.9977294e-05,0.000121689344,0.000147096372,24.05,23.14,22.58,9.04,8.69,8.48,0.03,0.03,0.03,0.13,0.12,0.12,2.41,2.32,2.27,5.51,0.92,0.72,44.03,2.22,0.89
4252,2016-06-26,05-06,83.47,35.94,33.66,5.8879539e-05,0.000119929488,0.000145423974,22.34,21.56,21.07,9.12,8.8,8.6,0.03,0.03,0.03,0.13,0.12,0.12,2.38,2.3,2.25,5.44,0.91,0.71,44.03,2.22,0.89
4253,2016-06-26,06-07,80.39,33.25,31.13,5.9552187e-05,9.1984404e-05,0.000107093049,18.8,18.24,17.88,9.79,9.5,9.31,0.03,0.03,0.03,0.12,0.12,0.12,2.32,2.25,2.21,5.3,0.89,0.7,44.03,2.22,0.89
4254,2016-06-26,07-08,80.41,33.44,35.37,6.2131394e-05,4.3733179e-05,3.5733415e-05,19.56,19.04,19.62,9.18,8.94,9.2,0.03,0.03,0.03,0.12,0.12,0.12,2.28,2.22,2.29,5.21,0.88,1.23,44.03,2.22,2.88
4255,2016-06-26,08-09,85.62,38.18,40.52,7.2282862e-05,4.764636e-05,3.4919868e-05,26.33,25.49,26.45,7.38,7.15,7.41,0.03,0.03,0.03,0.13,0.12,0.13,2.35,2.28,2.36,5.37,0.9,1.27,44.03,2.22,2.88
4256,2016-06-26,09-10,83.56,36.42,38.52,8.7895649e-05,5.5447101e-05,3.6202068e-05,25.86,25.13,25.95,5.97,5.8,5.99,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.24,2.31,5.26,0.89,1.24,44.03,2.22,2.88
4257,2016-06-26,10-11,82.56,35.61,37.57,0.000101408177,6.2120612e-05,4.1609922e-05,26.07,25.42,26.17,4.86,4.74,4.88,0.03,0.03,0.03,0.12,0.12,0.12,2.27,2.21,2.28,5.18,0.88,1.22,44.03,2.22,2.88
4258,2016-06-26,11-12,83.76,36.4,38.64,0.000108783805,6.4162339e-05,4.3172777e-05,27.48,26.6,27.57,4.4,4.26,4.41,0.03,0.03,0.03,0.13,0.12,0.13,2.35,2.27,2.36,5.36,0.9,1.26,44.03,2.22,2.88
4259,2016-06-26,12-13,84.31,36.76,39.16,0.000113406875,6.30343e-05,4.1077535e-05,28.32,27.33,28.44,4.0,3.86,4.02,0.03,0.03,0.03,0.13,0.12,0.13,2.38,2.3,2.39,5.43,0.91,1.28,44.03,2.22,2.88
4260,2016-06-26,13-14,86.67,105.19,105.19,0.000119276794,6.222985e-05,4.4148527e-05,31.2,31.47,31.47,3.45,3.48,3.48,0.03,0.03,0.03,0.13,0.13,0.13,2.39,2.41,2.41,5.45,5.66,5.66,44.03,62.01,62.01
4261,2016-06-26,14-15,89.49,108.13,108.13,0.000119141435,6.1812767e-05,4.5163004e-05,33.33,33.68,33.68,3.77,3.81,3.81,0.03,0.03,0.03,0.13,0.14,0.14,2.5,2.53,2.53,5.7,5.94,5.94,44.03,62.01,62.01
4262,2016-06-26,15-16,88.65,107.28,107.28,0.00010796574,5.5782028e-05,4.0161454e-05,32.13,32.48,32.48,4.21,4.25,4.25,0.03,0.03,0.03,0.13,0.13,0.13,2.47,2.5,2.5,5.64,5.88,5.88,44.03,62.01,62.01
4263,2016-06-26,16-17,88.94,107.54,107.54,0.000101781909,5.2410802e-05,3.7795816e-05,31.87,32.18,32.18,4.88,4.93,4.93,0.03,0.03,0.03,0.13,0.13,0.13,2.44,2.46,2.46,5.57,5.79,5.79,44.03,62.01,62.01
4264,2016-06-26,17-18,86.99,105.55,105.55,0.000100454001,5.1960624e-05,3.7144057e-05,30.67,30.95,30.95,4.29,4.33,4.33,0.03,0.03,0.03,0.13,0.13,0.13,2.39,2.42,2.42,5.46,5.68,5.68,44.03,62.01,62.01
4265,2016-06-26,18-19,86.05,104.59,104.59,0.000103607002,5.2571932e-05,3.7608795e-05,29.22,29.49,29.49,4.71,4.75,4.75,0.03,0.03,0.03,0.13,0.13,0.13,2.42,2.44,2.44,5.52,5.74,5.74,44.03,62.01,62.01
4266,2016-06-26,19-20,86.99,105.54,105.54,0.000106940996,5.3918665e-05,4.0251469e-05,30.48,30.76,30.76,4.38,4.42,4.42,0.03,0.03,0.03,0.13,0.13,0.13,2.42,2.44,2.44,5.52,5.74,5.74,44.03,62.01,62.01
4267,2016-06-26,20-21,89.66,108.23,108.23,0.000113680007,5.7645574e-05,4.4910506e-05,32.4,32.7,32.7,5.08,5.12,5.12,0.03,0.03,0.03,0.13,0.13,0.13,2.44,2.46,2.46,5.56,5.78,5.78,44.03,62.01,62.01
4268,2016-06-26,21-22,93.76,112.38,112.38,0.000125909361,8.6864904e-05,6.6521873e-05,37.29,37.63,37.63,4.29,4.33,4.33,0.03,0.03,0.03,0.13,0.13,0.13,2.44,2.46,2.46,5.56,5.78,5.78,44.03,62.01,62.01
4269,2016-06-26,22-23,104.97,123.73,123.73,0.000126197535,0.00014621529,0.000219589801,49.69,50.19,50.19,3.03,3.06,3.06,0.03,0.03,0.03,0.13,0.13,0.13,2.46,2.48,2.48,5.6,5.83,5.83,44.03,62.01,62.01
4270,2016-06-26,23-24,95.54,46.74,50.23,0.000107190436,0.000150249743,0.000176038673,38.2,36.4,38.41,4.83,4.6,4.85,0.03,0.03,0.03,0.14,0.13,0.14,2.54,2.42,2.55,5.79,0.96,1.37,44.03,2.22,2.88
4271,2016-06-27,00-01,98.44,49.51,53.15,8.8275871e-05,0.000142962549,0.000159810193,39.71,37.83,39.93,6.23,5.93,6.26,0.03,0.03,0.03,0.14,0.13,0.14,2.53,2.41,2.55,5.78,0.96,1.36,44.03,2.22,2.88
4272,2016-06-27,01-02,93.81,45.36,42.6,7.2574116e-05,0.000133031675,0.000164564205,35.19,33.67,32.69,6.28,6.01,5.83,0.03,0.03,0.03,0.13,0.13,0.12,2.48,2.38,2.31,5.67,0.94,0.73,44.03,2.22,0.89
4273,2016-06-27,02-03,91.52,43.35,40.7,6.4381382e-05,0.000126478882,0.000159814203,32.95,31.61,30.74,6.34,6.08,5.91,0.03,0.03,0.03,0.13,0.13,0.12,2.45,2.35,2.29,5.6,0.93,0.73,44.03,2.22,0.89
4274,2016-06-27,03-04,91.1,43.13,40.58,6.081586e-05,0.00012423146,0.000153862498,32.43,31.21,30.42,6.54,6.3,6.14,0.03,0.03,0.03,0.13,0.12,0.12,2.42,2.33,2.27,5.52,0.92,0.72,44.03,2.22,0.89
4275,2016-06-27,04-05,91.62,43.67,41.11,5.9785976e-05,0.000122706938,0.000152071492,33.35,32.11,31.3,6.18,5.95,5.8,0.03,0.03,0.03,0.13,0.12,0.12,2.41,2.32,2.26,5.5,0.92,0.72,44.03,2.22,0.89
4276,2016-06-27,05-06,90.92,43.28,40.86,6.0594369e-05,0.000121688287,0.000151798569,33.16,32.07,31.36,5.84,5.65,5.52,0.03,0.03,0.03,0.13,0.12,0.12,2.36,2.28,2.23,5.38,0.91,0.71,44.03,2.22,0.89
4277,2016-06-27,06-07,97.86,50.52,48.23,6.7569278e-05,9.6792965e-05,0.000111552056,40.29,39.28,38.63,5.94,5.79,5.69,0.03,0.03,0.03,0.12,0.12,0.12,2.27,2.22,2.18,5.19,0.88,0.69,44.03,2.22,0.89
4278,2016-06-27,07-08,99.08,51.78,54.17,8.3776237e-05,5.50468e-05,4.1919765e-05,43.87,42.81,44.03,3.62,3.53,3.63,0.03,0.03,0.03,0.12,0.12,0.12,2.26,2.21,2.27,5.16,0.88,1.22,44.03,2.22,2.88
4279,2016-06-27,08-09,104.26,56.54,59.3,0.000101813705,6.2869735e-05,4.0018386e-05,50.35,48.93,50.53,2.19,2.12,2.19,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.24,2.31,5.25,0.89,1.24,44.03,2.22,2.88
4280,2016-06-27,09-10,100.57,53.46,55.68,0.000115945487,6.5618918e-05,4.2616244e-05,47.66,46.67,47.79,1.42,1.39,1.42,0.03,0.03,0.03,0.12,0.12,0.12,2.23,2.18,2.24,5.09,0.87,1.2,44.03,2.22,2.88
4281,2016-06-27,10-11,97.63,50.99,52.79,0.000126195329,6.6915529e-05,4.5836217e-05,44.97,44.3,45.06,1.37,1.35,1.37,0.03,0.03,0.03,0.12,0.11,0.12,2.17,2.14,2.17,4.95,0.85,1.16,44.03,2.22,2.88
4282,2016-06-27,11-12,97.03,50.0,52.13,0.000131480224,6.5793903e-05,4.7295184e-05,44.13,43.2,44.25,1.42,1.39,1.42,0.03,0.03,0.03,0.12,0.12,0.12,2.23,2.18,2.24,5.08,0.87,1.2,44.03,2.22,2.88
4283,2016-06-27,12-13,98.71,51.53,53.78,0.00013616973,6.549363e-05,4.718335e-05,45.81,44.78,45.94,1.36,1.33,1.36,0.03,0.03,0.03,0.12,0.12,0.12,2.24,2.19,2.25,5.12,0.87,1.2,44.03,2.22,2.88
4284,2016-06-27,13-14,99.89,118.33,118.33,0.000141480883,6.5804092e-05,4.9056897e-05,46.97,47.22,47.22,1.28,1.28,1.28,0.03,0.03,0.03,0.12,0.12,0.12,2.27,2.29,2.29,5.19,5.37,5.37,44.03,62.01,62.01
4285,2016-06-27,14-15,102.55,121.25,121.25,0.000133857032,6.4434006e-05,5.0761969e-05,49.0,49.45,49.45,1.45,1.46,1.46,0.03,0.03,0.03,0.13,0.13,0.13,2.41,2.44,2.44,5.51,5.73,5.73,44.03,62.01,62.01
4286,2016-06-27,15-16,100.82,119.46,119.46,0.000124989855,6.0130698e-05,4.4620144e-05,47.49,47.9,47.9,1.44,1.45,1.45,0.03,0.03,0.03,0.13,0.13,0.13,2.35,2.37,2.37,5.36,5.57,5.57,44.03,62.01,62.01
4287,2016-06-27,16-17,101.53,120.17,120.17,0.000125066988,5.7108052e-05,4.4961747e-05,48.08,48.49,48.49,1.47,1.48,1.48,0.03,0.03,0.03,0.13,0.13,0.13,2.38,2.4,2.4,5.43,5.64,5.64,44.03,62.01,62.01
4288,2016-06-27,17-18,100.45,119.04,119.04,0.000131639101,5.8178363e-05,4.4566468e-05,47.23,47.6,47.6,1.41,1.42,1.42,0.03,0.03,0.03,0.12,0.13,0.13,2.33,2.34,2.34,5.31,5.51,5.51,44.03,62.01,62.01
4289,2016-06-27,18-19,98.79,117.33,117.33,0.000135117541,5.8789049e-05,4.3372464e-05,45.25,45.57,45.57,1.83,1.85,1.85,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.31,2.31,5.24,5.43,5.43,44.03,62.01,62.01
4290,2016-06-27,19-20,97.49,115.97,115.97,0.000134690029,5.9517151e-05,4.6233185e-05,43.99,44.26,44.26,1.83,1.85,1.85,0.03,0.03,0.03,0.12,0.12,0.12,2.28,2.3,2.3,5.21,5.4,5.4,44.03,62.01,62.01
4291,2016-06-27,20-21,99.29,117.83,117.83,0.000134634376,6.2869273e-05,4.6982082e-05,45.69,46.01,46.01,1.82,1.83,1.83,0.03,0.03,0.03,0.12,0.12,0.12,2.32,2.33,2.33,5.29,5.49,5.49,44.03,62.01,62.01
4292,2016-06-27,21-22,103.53,122.24,122.24,0.000139458872,9.3061918e-05,7.2166457e-05,49.61,50.07,50.07,1.81,1.83,1.83,0.03,0.03,0.03,0.13,0.13,0.13,2.42,2.44,2.44,5.51,5.73,5.73,44.03,62.01,62.01
4293,2016-06-27,22-23,104.15,122.91,122.91,0.000134829414,0.000152037298,0.000225894784,50.06,50.56,50.56,1.86,1.88,1.88,0.03,0.03,0.03,0.13,0.13,0.13,2.45,2.48,2.48,5.59,5.82,5.82,44.03,62.01,62.01
4294,2016-06-27,23-24,101.5,52.66,56.25,0.000111807204,0.000153907015,0.000181433732,46.49,44.45,46.72,2.62,2.5,2.63,0.03,0.03,0.03,0.13,0.13,0.13,2.5,2.39,2.51,5.69,0.95,1.34,44.03,2.22,2.88
4295,2016-06-28,00-01,104.98,56.15,59.8,8.8768957e-05,0.000143364665,0.000162570598,49.0,46.94,49.24,3.69,3.54,3.71,0.03,0.03,0.03,0.13,0.13,0.13,2.47,2.36,2.48,5.63,0.94,1.33,44.03,2.22,2.88
4296,2016-06-28,01-02,104.05,55.53,52.63,7.3280521e-05,0.000133926958,0.000168720824,48.04,46.2,44.99,3.85,3.7,3.61,0.03,0.03,0.03,0.13,0.12,0.12,2.43,2.33,2.27,5.54,0.93,0.72,44.03,2.22,0.89
4297,2016-06-28,02-03,101.03,52.73,49.99,6.5511811e-05,0.000127432759,0.000165679653,45.53,43.85,42.77,3.41,3.28,3.2,0.03,0.03,0.03,0.13,0.12,0.12,2.41,2.32,2.26,5.5,0.92,0.72,44.03,2.22,0.89
4298,2016-06-28,03-04,100.53,52.3,49.57,6.2032012e-05,0.000125406282,0.000159647396,44.96,43.32,42.26,3.5,3.38,3.29,0.03,0.03,0.03,0.13,0.12,0.12,2.4,2.32,2.26,5.48,0.92,0.72,44.03,2.22,0.89
4299,2016-06-28,04-05,102.17,53.72,50.91,6.087464e-05,0.000124300135,0.000156560592,46.54,44.75,43.62,3.49,3.35,3.27,0.03,0.03,0.03,0.13,0.12,0.12,2.42,2.33,2.27,5.53,0.92,0.72,44.03,2.22,0.89
4300,2016-06-28,05-06,103.63,55.34,52.57,6.1871485e-05,0.000123333597,0.00015444166,48.35,46.62,45.51,3.25,3.14,3.06,0.03,0.03,0.03,0.13,0.12,0.12,2.39,2.31,2.25,5.45,0.91,0.71,44.03,2.22,0.89
4301,2016-06-28,06-07,103.13,55.44,52.97,6.9102915e-05,9.7693566e-05,0.000111289971,48.14,46.78,45.93,3.27,3.17,3.12,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.24,2.2,5.25,0.89,0.7,44.03,2.22,0.89
4302,2016-06-28,07-08,103.94,56.34,58.95,8.6146991e-05,5.61478e-05,4.1004563e-05,49.32,48.0,49.45,2.95,2.87,2.96,0.03,0.03,0.03,0.12,0.12,0.12,2.28,2.22,2.29,5.21,0.88,1.23,44.03,2.22,2.88
4303,2016-06-28,08-09,104.97,57.15,59.97,0.000104325397,6.4244774e-05,4.2477517e-05,51.32,49.84,51.5,1.86,1.81,1.87,0.03,0.03,0.03,0.12,0.12,0.12,2.32,2.25,2.33,5.29,0.89,1.25,44.03,2.22,2.88
4304,2016-06-28,09-10,103.01,55.67,58.07,0.000117802722,6.6713249e-05,4.4208953e-05,50.08,48.91,50.22,1.35,1.31,1.35,0.03,0.03,0.03,0.12,0.12,0.12,2.26,2.2,2.26,5.15,0.87,1.21,44.03,2.22,2.88
4305,2016-06-28,10-11,101.68,54.86,56.82,0.000128408885,6.7791801e-05,4.5777405e-05,49.17,48.34,49.26,1.17,1.15,1.18,0.03,0.03,0.03,0.12,0.12,0.12,2.19,2.15,2.19,4.99,0.85,1.17,44.03,2.22,2.88
4306,2016-06-28,11-12,103.36,56.02,58.44,0.000132700393,6.6592231e-05,4.6961368e-05,50.62,49.44,50.76,1.19,1.16,1.19,0.03,0.03,0.03,0.12,0.12,0.12,2.25,2.2,2.26,5.13,0.87,1.21,44.03,2.22,2.88
4307,2016-06-28,12-13,104.79,57.34,59.89,0.000137616429,6.570788e-05,4.5636517e-05,52.01,50.75,52.19,1.17,1.14,1.18,0.03,0.03,0.03,0.12,0.12,0.12,2.27,2.21,2.27,5.17,0.88,1.22,44.03,2.22,2.88
4308,2016-06-28,13-14,104.94,123.52,123.52,0.0001423014,6.6111377e-05,4.7622459e-05,52.19,52.55,52.55,1.04,1.05,1.05,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.31,2.31,5.24,5.44,5.44,44.03,62.01,62.01
4309,2016-06-28,14-15,107.29,126.03,126.03,0.000134501282,6.4504088e-05,4.7792247e-05,53.98,54.48,54.48,1.15,1.16,1.16,0.03,0.03,0.03,0.13,0.13,0.13,2.43,2.45,2.45,5.54,5.76,5.76,44.03,62.01,62.01
4310,2016-06-28,15-16,105.67,124.35,124.35,0.000124586742,5.9628732e-05,4.2422691e-05,52.46,52.91,52.91,1.24,1.25,1.25,0.03,0.03,0.03,0.13,0.13,0.13,2.37,2.39,2.39,5.41,5.63,5.63,44.03,62.01,62.01
4311,2016-06-28,16-17,104.47,123.09,123.09,0.000124732248,5.7536501e-05,4.1245413e-05,51.33,51.73,51.73,1.27,1.28,1.28,0.03,0.03,0.03,0.13,0.13,0.13,2.34,2.36,2.36,5.35,5.55,5.55,44.03,62.01,62.01
4312,2016-06-28,17-18,104.87,123.49,123.49,0.000131558025,5.8371667e-05,4.2564385e-05,51.72,52.12,52.12,1.26,1.27,1.27,0.03,0.03,0.03,0.13,0.13,0.13,2.35,2.37,2.37,5.36,5.57,5.57,44.03,62.01,62.01
4313,2016-06-28,18-19,104.07,122.64,122.64,0.000134901255,5.8690555e-05,4.2868964e-05,50.68,51.03,51.03,1.59,1.6,1.6,0.03,0.03,0.03,0.12,0.13,0.13,2.32,2.34,2.34,5.3,5.5,5.5,44.03,62.01,62.01
4314,2016-06-28,19-20,103.68,122.24,122.24,0.000134605634,6.0010248e-05,4.4361046e-05,50.35,50.7,50.7,1.59,1.6,1.6,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.32,2.32,5.26,5.45,5.45,44.03,62.01,62.01
4315,2016-06-28,20-21,104.14,122.71,122.71,0.000135113825,6.3597806e-05,4.6558956e-05,50.6,50.96,50.96,1.76,1.77,1.77,0.03,0.03,0.03,0.12,0.12,0.12,2.32,2.33,2.33,5.28,5.48,5.48,44.03,62.01,62.01
4316,2016-06-28,21-22,107.68,126.42,126.42,0.000140328297,9.4641924e-05,7.2490678e-05,53.9,54.4,54.4,1.72,1.73,1.73,0.03,0.03,0.03,0.13,0.13,0.13,2.4,2.42,2.42,5.48,5.7,5.7,44.03,62.01,62.01
4317,2016-06-28,22-23,107.66,126.49,126.49,0.000136197012,0.000154042437,0.000228985624,53.53,54.1,54.1,1.81,1.83,1.83,0.03,0.03,0.03,0.13,0.13,0.13,2.48,2.51,2.51,5.65,5.89,5.89,44.03,62.01,62.01
4318,2016-06-28,23-24,103.54,54.62,58.3,0.000113641192,0.000155678012,0.000184133675,48.99,46.84,49.23,2.16,2.07,2.18,0.03,0.03,0.03,0.13,0.13,0.13,2.5,2.39,2.51,5.69,0.95,1.34,44.03,2.22,2.88
4319,2016-06-29,00-01,108.7,59.66,63.52,8.9386697e-05,0.000143963598,0.000163022457,53.27,51.0,53.53,3.1,2.97,3.12,0.03,0.03,0.03,0.13,0.13,0.13,2.48,2.38,2.49,5.66,0.94,1.33,44.03,2.22,2.88
4320,2016-06-29,01-02,107.3,58.38,55.32,7.3785048e-05,0.000134476567,0.000169177328,51.69,49.52,48.16,3.33,3.19,3.1,0.03,0.03,0.03,0.13,0.13,0.12,2.47,2.36,2.3,5.63,0.94,0.73,44.03,2.22,0.89
4321,2016-06-29,02-03,104.16,55.53,52.63,6.5945316e-05,0.000127921704,0.000166083768,48.78,46.84,45.62,3.18,3.05,2.97,0.03,0.03,0.03,0.13,0.13,0.12,2.44,2.34,2.28,5.57,0.93,0.72,44.03,2.22,0.89
4322,2016-06-29,03-04,103.4,54.91,52.02,6.2436792e-05,0.000125875963,0.000160022192,48.01,46.16,44.96,3.24,3.12,3.04,0.03,0.03,0.03,0.13,0.12,0.12,2.43,2.33,2.27,5.54,0.93,0.72,44.03,2.22,0.89
4323,2016-06-29,04-05,105.2,56.75,53.9,6.1272938e-05,0.000124767852,0.000156930882,50.02,48.17,46.99,3.09,2.97,2.9,0.03,0.03,0.03,0.13,0.12,0.12,2.41,2.32,2.26,5.5,0.92,0.72,44.03,2.22,0.89
4324,2016-06-29,05-06,105.29,57.01,54.24,6.2273494e-05,0.000123792088,0.000154799949,50.35,48.59,47.47,2.95,2.85,2.78,0.03,0.03,0.03,0.13,0.12,0.12,2.38,2.3,2.24,5.43,0.91,0.71,44.03,2.22,0.89
