,Dia,Hora,PCB,CYM,COF2TD,PMHPCB,PMHCYM,SAHPCB,SAHCYM,FOMPCB,FOMCYM,FOSPCB,FOSCYM,INTPCB,INTCYM,PCAPPCB,PCAPCYM,TEUPCB,TEUCYM,CCVPCB,CCVCYM,EDSRPCB,EDSRCYM,EDCGASPCB,EDCGASCYM
252,2023-01-11,12-13,208.92,208.92,0.000148445072,113.43,113.43,13.38,13.38,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,3.0,3.0,0.0,0.0,4.62,4.62
253,2023-01-11,13-14,194.32,194.32,0.000154838442,100.29,100.29,13.48,13.48,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.78,2.78,0.0,0.0,3.3,3.3
254,2023-01-11,14-15,125.92,171.74,0.000155684526,77.97,78.23,14.3,14.35,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.26,28.57,72.99,2.42,2.44,0.0,0.0,2.22,2.23
255,2023-01-11,15-16,121.7,121.7,0.000149560595,74.58,74.58,14.01,14.01,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.36,2.36,0.0,0.0,1.74,1.74
256,2023-01-11,16-17,155.33,155.33,0.000145049553,101.29,101.29,19.3,19.3,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.87,2.87,0.0,0.0,2.85,2.85
257,2023-01-11,17-18,204.77,204.77,0.000149792672,154.51,154.51,12.33,12.33,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.61,3.61,0.0,0.0,5.29,5.29
258,2023-01-11,18-19,255.02,208.91,0.000172150357,161.01,160.47,10.59,10.56,0.04,0.04,0.19,0.19,0.0,0.0,1.27,0.21,72.99,28.57,3.71,3.68,0.0,0.0,5.21,5.19
259,2023-01-11,19-20,250.11,250.11,0.000192606423,157.69,157.69,9.2,9.2,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.63,3.63,0.0,0.0,5.08,5.08
260,2023-01-11,20-21,255.38,255.38,0.000206269954,163.3,163.3,9.07,9.07,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.71,3.71,0.0,0.0,4.8,4.8
261,2023-01-11,21-22,252.87,252.87,0.000208149622,161.14,161.14,8.97,8.97,0.04,0.04,0.19,0.19,0.0,0.0,1.27,1.27,72.99,72.99,3.67,3.67,0.0,0.0,4.59,4.59
262,2023-01-11,22-23,184.86,231.01,0.00019125507,137.73,138.31,10.6,10.64,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.28,28.57,72.99,3.32,3.35,0.0,0.0,4.18,4.2
263,2023-01-11,23-24,164.61,164.61,0.000160361525,112.35,112.35,16.33,16.33,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.03,3.03,0.0,0.0,3.88,3.88
264,2023-01-12,00-01,111.46,111.46,0.000126843049,84.72,84.72,16.8,16.8,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.62,2.62,0.0,0.0,3.91,3.91
265,2023-01-12,01-02,97.95,97.95,0.000102624239,69.73,69.73,18.47,18.47,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.43,2.43,0.0,0.0,3.91,3.91
266,2023-01-12,02-03,99.32,99.32,8.974235e-05,69.33,69.33,20.06,20.06,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.45,2.45,0.0,0.0,4.06,4.06
267,2023-01-12,03-04,102.64,102.64,8.3534531e-05,69.38,69.38,23.31,23.31,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.5,2.5,0.0,0.0,4.03,4.03
268,2023-01-12,04-05,102.09,102.09,8.1346962e-05,69.01,69.01,23.08,23.08,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.5,2.5,0.0,0.0,4.08,4.08
269,2023-01-12,05-06,101.02,101.02,8.3834833e-05,70.01,70.01,21.14,21.14,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.48,2.48,0.0,0.0,3.97,3.97
270,2023-01-12,06-07,136.8,136.8,9.5600782e-05,110.45,110.45,15.91,15.91,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.0,3.0,0.0,0.0,4.03,4.03
271,2023-01-12,07-08,164.15,164.15,0.000123127461,142.29,142.29,10.58,10.58,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.39,3.39,0.0,0.0,4.48,4.48
272,2023-01-12,08-09,191.63,191.63,0.000138934469,144.42,144.42,10.21,10.21,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.41,3.41,0.0,0.0,4.57,4.57
273,2023-01-12,09-10,189.05,189.05,0.000143507177,141.45,141.45,10.81,10.81,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.37,3.37,0.0,0.0,4.39,4.39
274,2023-01-12,10-11,213.54,167.58,0.000150970844,120.98,120.57,11.1,11.06,0.04,0.04,0.19,0.19,0.0,0.0,1.26,0.21,72.99,28.57,3.07,3.05,0.0,0.0,3.9,3.89
275,2023-01-12,11-12,208.2,208.2,0.000150042712,115.89,115.89,11.07,11.07,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.99,2.99,0.0,0.0,3.77,3.77
276,2023-01-12,12-13,193.42,193.42,0.000148649784,101.09,101.09,12.0,12.0,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.77,2.77,0.0,0.0,3.07,3.07
277,2023-01-12,13-14,188.39,188.39,0.000155172153,96.03,96.03,12.57,12.57,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.69,2.69,0.0,0.0,2.61,2.61
278,2023-01-12,14-15,129.2,175.03,0.00015603324,82.36,82.64,13.28,13.32,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.25,28.57,72.99,2.47,2.49,0.0,0.0,2.09,2.1
279,2023-01-12,15-16,129.37,129.37,0.000150071535,83.34,83.34,12.58,12.58,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.47,2.47,0.0,0.0,1.96,1.96
280,2023-01-12,16-17,158.46,158.46,0.000145891266,110.56,110.56,12.54,12.54,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.91,2.91,0.0,0.0,3.42,3.42
281,2023-01-12,17-18,189.29,189.29,0.000150869283,142.79,142.79,9.98,9.98,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.38,3.38,0.0,0.0,4.12,4.12
282,2023-01-12,18-19,251.18,204.94,0.00017312239,158.67,158.01,10.34,10.3,0.04,0.04,0.19,0.19,0.0,0.0,1.28,0.21,72.99,28.57,3.65,3.62,0.0,0.0,4.02,4.0
283,2023-01-12,19-20,261.46,261.46,0.000193631243,169.29,169.29,9.83,9.83,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.81,3.81,0.0,0.0,4.03,4.03
284,2023-01-12,20-21,262.4,262.4,0.000206954397,170.52,170.52,9.65,9.65,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.82,3.82,0.0,0.0,3.9,3.9
285,2023-01-12,21-22,228.11,228.11,0.000208762776,137.46,137.46,9.32,9.32,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.31,3.31,0.0,0.0,3.52,3.52
286,2023-01-12,22-23,170.39,216.49,0.000192155159,125.04,125.56,10.29,10.33,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.28,28.57,72.99,3.11,3.13,0.0,0.0,2.94,2.95
287,2023-01-12,23-24,124.16,124.16,0.000161286083,73.95,73.95,15.93,15.93,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.42,2.42,0.0,0.0,2.84,2.84
288,2023-01-13,00-01,100.67,100.67,0.000128411768,73.59,73.59,17.42,17.42,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.47,2.47,0.0,0.0,3.78,3.78
289,2023-01-13,01-02,83.4,83.4,0.000104002442,54.91,54.91,18.57,18.57,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.22,2.22,0.0,0.0,4.29,4.29
290,2023-01-13,02-03,79.04,79.04,9.0748265e-05,48.7,48.7,20.36,20.36,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.16,2.16,0.0,0.0,4.4,4.4
291,2023-01-13,03-04,82.4,82.4,8.4099086e-05,48.87,48.87,23.93,23.93,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.21,2.21,0.0,0.0,3.97,3.97
292,2023-01-13,04-05,82.06,82.06,8.1785361e-05,48.57,48.57,24.2,24.2,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.21,2.21,0.0,0.0,3.67,3.67
293,2023-01-13,05-06,81.6,81.6,8.42894e-05,48.56,48.56,23.36,23.36,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.19,2.19,0.0,0.0,4.08,4.08
294,2023-01-13,06-07,99.23,99.23,9.568878e-05,72.24,72.24,17.45,17.45,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.44,2.44,0.0,0.0,3.69,3.69
295,2023-01-13,07-08,135.21,135.21,0.000121848168,111.6,111.6,13.83,13.83,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.97,2.97,0.0,0.0,3.4,3.4
296,2023-01-13,08-09,178.32,178.32,0.000138399413,132.71,132.71,10.41,10.41,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.22,3.22,0.0,0.0,2.97,2.97
297,2023-01-13,09-10,174.95,174.95,0.000145327407,125.75,125.75,14.1,14.1,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.16,3.16,0.0,0.0,2.91,2.91
298,2023-01-13,10-11,210.85,164.9,0.000153932395,116.61,116.22,13.97,13.92,0.04,0.04,0.19,0.19,0.0,0.0,1.26,0.21,72.99,28.57,3.03,3.01,0.0,0.0,2.75,2.74
299,2023-01-13,11-12,201.51,201.51,0.000153440436,107.54,107.54,14.02,14.02,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.89,2.89,0.0,0.0,2.57,2.57
300,2023-01-13,12-13,191.2,191.2,0.000151600508,97.76,97.76,13.84,13.84,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.74,2.74,0.0,0.0,2.37,2.37
301,2023-01-13,13-14,181.92,181.92,0.000157838724,89.51,89.51,13.05,13.05,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.6,2.6,0.0,0.0,2.27,2.27
302,2023-01-13,14-15,138.3,184.16,0.000159369785,91.36,91.67,13.02,13.06,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.26,28.57,72.99,2.61,2.63,0.0,0.0,2.3,2.31
303,2023-01-13,15-16,140.67,140.67,0.000153362957,94.02,94.02,12.74,12.74,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.65,2.65,0.0,0.0,2.24,2.24
304,2023-01-13,16-17,155.61,155.61,0.000148725865,107.07,107.07,13.99,13.99,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.88,2.88,0.0,0.0,2.65,2.65
305,2023-01-13,17-18,180.89,180.89,0.000152166197,134.61,134.61,10.7,10.7,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.26,3.26,0.0,0.0,3.3,3.3
306,2023-01-13,18-19,244.16,198.1,0.000171225031,153.17,152.66,9.74,9.71,0.04,0.04,0.19,0.19,0.0,0.0,1.28,0.21,72.99,28.57,3.55,3.52,0.0,0.0,3.2,3.19
307,2023-01-13,19-20,270.4,270.4,0.000185469285,179.4,179.4,8.96,8.96,0.04,0.04,0.19,0.19,0.0,0.0,1.29,1.29,72.99,72.99,3.94,3.94,0.0,0.0,3.58,3.58
308,2023-01-13,20-21,277.59,277.59,0.000193779728,186.57,186.57,8.96,8.96,0.04,0.04,0.19,0.19,0.0,0.0,1.29,1.29,72.99,72.99,4.05,4.05,0.0,0.0,3.49,3.49
309,2023-01-13,21-22,257.66,257.66,0.000197967475,167.4,167.4,8.99,8.99,0.04,0.04,0.19,0.19,0.0,0.0,1.29,1.29,72.99,72.99,3.76,3.76,0.0,0.0,2.99,2.99
310,2023-01-13,22-23,177.64,223.77,0.000188002927,132.98,133.53,9.64,9.68,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.29,28.57,72.99,3.22,3.25,0.0,0.0,2.77,2.78
311,2023-01-13,23-24,171.14,171.14,0.000165472961,125.68,125.68,10.16,10.16,0.04,0.04,0.19,0.19,0.0,0.0,0.22,0.22,28.57,28.57,3.13,3.13,0.0,0.0,3.14,3.14
312,2023-01-14,00-01,125.04,125.04,0.000137306126,97.92,97.92,16.62,16.62,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.83,2.83,0.0,0.0,4.25,4.25
313,2023-01-14,01-02,118.77,118.77,0.000112422076,90.7,90.7,18.1,18.1,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.74,2.74,0.0,0.0,3.81,3.81
314,2023-01-14,02-03,112.23,112.23,9.6342754e-05,81.99,81.99,20.15,20.15,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.65,2.65,0.0,0.0,4.01,4.01
315,2023-01-14,03-04,97.36,97.36,8.7739287e-05,63.53,63.53,23.79,23.79,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.43,2.43,0.0,0.0,4.2,4.2
316,2023-01-14,04-05,92.04,92.04,8.3741487e-05,57.02,57.02,25.01,25.01,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.36,2.36,0.0,0.0,4.23,4.23
317,2023-01-14,05-06,91.6,91.6,8.3907354e-05,56.38,56.38,25.21,25.21,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.35,2.35,0.0,0.0,4.24,4.24
318,2023-01-14,06-07,94.23,94.23,8.7128234e-05,60.67,60.67,23.59,23.59,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.38,2.38,0.0,0.0,4.17,4.17
319,2023-01-14,07-08,104.71,104.71,9.5233033e-05,73.1,73.1,21.92,21.92,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.53,2.53,0.0,0.0,3.74,3.74
320,2023-01-14,08-09,103.13,103.13,0.000110658684,73.77,73.77,20.24,20.24,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.5,2.5,0.0,0.0,3.21,3.21
321,2023-01-14,09-10,109.18,109.18,0.000137087135,82.4,82.4,17.9,17.9,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.57,2.57,0.0,0.0,2.89,2.89
322,2023-01-14,10-11,87.27,87.27,0.000158258023,64.64,64.64,15.02,15.02,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.23,2.23,0.0,0.0,1.96,1.96
323,2023-01-14,11-12,75.91,75.91,0.000162486285,54.1,54.1,15.06,15.06,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.06,2.06,0.0,0.0,1.27,1.27
324,2023-01-14,12-13,76.03,76.03,0.000159729951,54.24,54.24,14.95,14.95,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.07,2.07,0.0,0.0,1.37,1.37
325,2023-01-14,13-14,76.28,76.28,0.000166578568,53.58,53.58,15.17,15.17,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.07,2.07,0.0,0.0,2.06,2.06
326,2023-01-14,14-15,70.47,70.47,0.000168237624,47.88,47.88,15.27,15.27,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.98,1.98,0.0,0.0,1.92,1.92
327,2023-01-14,15-16,65.97,65.97,0.000155600077,42.13,42.13,16.35,16.35,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.92,1.92,0.0,0.0,2.16,2.16
328,2023-01-14,16-17,77.52,77.52,0.000146293972,52.19,52.19,17.42,17.42,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.1,2.1,0.0,0.0,2.41,2.41
329,2023-01-14,17-18,90.12,90.12,0.000145848681,66.01,66.01,16.08,16.08,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.29,2.29,0.0,0.0,2.32,2.32
330,2023-01-14,18-19,101.8,101.8,0.000163438974,78.37,78.37,15.32,15.32,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.47,2.47,0.0,0.0,2.22,2.22
331,2023-01-14,19-20,106.76,106.76,0.000175763579,84.99,84.99,13.67,13.67,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.55,2.55,0.0,0.0,2.14,2.14
332,2023-01-14,20-21,89.14,89.14,0.000184425305,66.51,66.51,14.8,14.8,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.29,2.29,0.0,0.0,2.12,2.12
333,2023-01-14,21-22,77.4,77.4,0.00019040345,54.9,54.9,14.84,14.84,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.11,2.11,0.0,0.0,2.14,2.14
334,2023-01-14,22-23,78.05,78.05,0.000182993624,54.2,54.2,15.96,15.96,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.12,2.12,0.0,0.0,2.35,2.35
335,2023-01-14,23-24,69.6,69.6,0.000164237285,42.98,42.98,18.68,18.68,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.0,2.0,0.0,0.0,2.52,2.52
336,2023-01-15,00-01,63.04,63.04,0.000142779474,30.32,30.32,24.02,24.02,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.9,1.9,0.0,0.0,3.37,3.37
337,2023-01-15,01-02,54.63,54.63,0.000120219462,19.29,19.29,27.01,27.01,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.79,1.79,0.0,0.0,3.12,3.12
338,2023-01-15,02-03,56.11,56.11,0.00010309279,16.35,16.35,31.23,31.23,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.81,1.81,0.0,0.0,3.3,3.3
339,2023-01-15,03-04,46.88,46.88,9.2627502e-05,4.85,4.85,33.48,33.48,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.68,1.68,0.0,0.0,3.44,3.44
340,2023-01-15,04-05,48.8,48.8,8.7220878e-05,3.62,3.62,36.53,36.53,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.71,1.71,0.0,0.0,3.52,3.52
341,2023-01-15,05-06,48.55,48.55,8.6051507e-05,4.83,4.83,35.07,35.07,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.71,1.71,0.0,0.0,3.51,3.51
342,2023-01-15,06-07,47.74,47.74,8.7581255e-05,4.8,4.8,34.42,34.42,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.69,1.69,0.0,0.0,3.41,3.41
343,2023-01-15,07-08,46.35,46.35,9.1893649e-05,5.64,5.64,32.32,32.32,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.66,1.66,0.0,0.0,3.31,3.31
344,2023-01-15,08-09,56.63,56.63,0.000100863145,19.03,19.03,29.15,29.15,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.81,1.81,0.0,0.0,3.22,3.22
345,2023-01-15,09-10,67.66,67.66,0.000125291838,31.87,31.87,27.48,27.48,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.96,1.96,0.0,0.0,2.94,2.94
346,2023-01-15,10-11,59.82,59.82,0.000150976377,37.28,37.28,15.87,15.87,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.83,1.83,0.0,0.0,1.42,1.42
347,2023-01-15,11-12,49.21,49.21,0.000162181459,29.37,29.37,14.41,14.41,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.67,1.67,0.0,0.0,0.35,0.35
348,2023-01-15,12-13,47.84,47.84,0.000162717702,27.29,27.29,15.14,15.14,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,0.35,0.35
349,2023-01-15,13-14,46.67,46.67,0.000168978977,25.98,25.98,14.84,14.84,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.62,1.62,0.0,0.0,0.82,0.82
350,2023-01-15,14-15,43.37,43.37,0.000168198043,22.88,22.88,15.07,15.07,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.58,1.58,0.0,0.0,0.43,0.43
351,2023-01-15,15-16,36.95,36.95,0.000152337347,17.6,17.6,14.84,14.84,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.49,1.49,0.0,0.0,-0.4,-0.4
352,2023-01-15,16-17,47.75,47.75,0.000143155628,24.08,24.08,17.61,17.61,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,0.99,0.99
353,2023-01-15,17-18,57.4,57.4,0.000143469964,36.45,36.45,16.26,16.26,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.81,1.81,0.0,0.0,-0.53,-0.53
354,2023-01-15,18-19,60.65,60.65,0.000165061753,43.18,43.18,14.0,14.0,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.85,1.85,0.0,0.0,-1.8,-1.8
355,2023-01-15,19-20,65.86,65.86,0.000184417838,48.58,48.58,13.04,13.04,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.93,1.93,0.0,0.0,-1.1,-1.1
356,2023-01-15,20-21,79.99,79.99,0.000197497038,61.53,61.53,12.89,12.89,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.15,2.15,0.0,0.0,0.01,0.01
357,2023-01-15,21-22,68.03,68.03,0.000200772477,49.99,49.99,12.78,12.78,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.97,1.97,0.0,0.0,-0.13,-0.13
358,2023-01-15,22-23,59.3,59.3,0.000185598682,41.97,41.97,13.14,13.14,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.84,1.84,0.0,0.0,-1.06,-1.06
359,2023-01-15,23-24,46.11,46.11,0.000158307785,28.31,28.31,14.25,14.25,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,-1.52,-1.52
360,2023-01-16,00-01,26.74,26.74,0.000124259608,5.15,5.15,18.07,18.07,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.36,1.36,0.0,0.0,-1.27,-1.27
361,2023-01-16,01-02,26.49,26.49,0.000101384536,3.81,3.81,19.38,19.38,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.37,1.37,0.0,0.0,-1.49,-1.49
362,2023-01-16,02-03,29.26,29.26,8.8776666e-05,5.24,5.24,20.99,20.99,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.42,1.42,0.0,0.0,-1.81,-1.81
363,2023-01-16,03-04,31.28,31.28,8.2489081e-05,3.85,3.85,24.15,24.15,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.45,1.45,0.0,0.0,-1.59,-1.59
364,2023-01-16,04-05,30.78,30.78,8.0052457e-05,3.78,3.78,24.1,24.1,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.44,1.44,0.0,0.0,-1.97,-1.97
365,2023-01-16,05-06,29.85,29.85,8.2562229e-05,5.2,5.2,23.0,23.0,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.42,1.42,0.0,0.0,-3.19,-3.19
366,2023-01-16,06-07,30.98,30.98,9.4616949e-05,5.1,5.1,22.25,22.25,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.42,1.42,0.0,0.0,-1.2,-1.2
367,2023-01-16,07-08,35.04,35.04,0.000122024858,14.44,14.44,16.65,16.65,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.46,1.46,0.0,0.0,-0.92,-0.92
368,2023-01-16,08-09,72.28,72.28,0.00013796188,26.77,26.77,15.59,15.59,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,1.62,1.62,0.0,0.0,-0.72,-0.72
369,2023-01-16,09-10,72.76,72.76,0.000144284466,26.73,26.73,15.79,15.79,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,1.63,1.63,0.0,0.0,-0.4,-0.4
370,2023-01-16,10-11,114.93,69.31,0.000153012317,24.5,24.42,14.81,14.76,0.04,0.04,0.19,0.19,0.0,0.0,1.26,0.21,72.99,28.57,1.59,1.57,0.0,0.0,-0.45,-0.45
371,2023-01-16,11-12,107.11,107.11,0.000153299195,16.48,16.48,14.96,14.96,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,1.47,1.47,0.0,0.0,-0.29,-0.29
372,2023-01-16,12-13,107.18,107.18,0.000152288158,16.43,16.43,14.99,14.99,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,1.47,1.47,0.0,0.0,-0.2,-0.2
373,2023-01-16,13-14,108.59,108.59,0.000158975112,17.63,17.63,15.13,15.13,0.04,0.04,0.19,0.19,0.0,0.0,1.25,1.25,72.99,72.99,1.49,1.49,0.0,0.0,-0.14,-0.14
374,2023-01-16,14-15,56.26,101.86,0.000159989263,11.36,11.41,14.71,14.77,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.26,28.57,72.99,1.37,1.39,0.0,0.0,-0.19,-0.19
375,2023-01-16,15-16,56.85,56.85,0.000153189504,11.41,11.41,15.15,15.15,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,1.39,1.39,0.0,0.0,-0.11,-0.11
376,2023-01-16,16-17,56.62,56.62,0.00014787148,11.45,11.45,14.83,14.83,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,1.39,1.39,0.0,0.0,-0.07,-0.07
377,2023-01-16,17-18,61.51,61.51,0.000151837816,16.59,16.59,14.78,14.78,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,1.46,1.46,0.0,0.0,-0.33,-0.33
378,2023-01-16,18-19,117.21,71.58,0.00017314361,26.45,26.36,14.28,14.23,0.04,0.04,0.19,0.19,0.0,0.0,1.27,0.21,72.99,28.57,1.63,1.61,0.0,0.0,0.35,0.35
